,year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest,orig_per_capita_2012,orig_per_capita_2017,orig_pop_2012,orig_pop_2017,dest_per_capita_2012,dest_per_capita_2017,dest_pop_2012,dest_pop_2017
3421,2017,OH,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.02,3459.09,8454.35,Ohio,Iowa,44911,48188,11222100,11323500,48031,52284,2976000,3045600
3422,2017,OH,IA,4,"Animal feed, eggs, honey, other products of animal origin",16.35,3459.09,8454.35,Ohio,Iowa,44911,48188,11222100,11323500,48031,52284,2976000,3045600
3423,2017,OH,IA,5,"Meat, poultry, fish, seafood, and preparations",9.92,3459.09,8454.35,Ohio,Iowa,44911,48188,11222100,11323500,48031,52284,2976000,3045600
3424,2017,OH,IA,6,Milled grain products and preparations and bakery products,26.07,3459.09,8454.35,Ohio,Iowa,44911,48188,11222100,11323500,48031,52284,2976000,3045600
3425,2017,OH,IA,7,Other prepared foodstuffs and preparations,246.42,3459.09,8454.35,Ohio,Iowa,44911,48188,11222100,11323500,48031,52284,2976000,3045600
3426,2012,VT,IA,6,Milled grain products and preparations and bakery products,2.75,445.75,10520.48,Vermont,Iowa,43099,44831,600700,600200,48031,52284,2976000,3045600
3427,2012,VT,IA,7,Other prepared foodstuffs and preparations,6.06,445.75,10520.48,Vermont,Iowa,43099,44831,600700,600200,48031,52284,2976000,3045600
3428,2017,VT,IA,6,Milled grain products and preparations and bakery products,2.78,439.0,8454.35,Vermont,Iowa,43099,44831,600700,600200,48031,52284,2976000,3045600
3429,2017,VT,IA,7,Other prepared foodstuffs and preparations,6.12,439.0,8454.35,Vermont,Iowa,43099,44831,600700,600200,48031,52284,2976000,3045600
3430,2012,ID,IA,2,Cereal grains and seed,72.96,3444.54,10520.48,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3431,2012,ID,IA,3,"Agricultural products (excl. feed, grains, and forage)",2.56,3444.54,10520.48,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3432,2012,ID,IA,5,"Meat, poultry, fish, seafood, and preparations",11.99,3444.54,10520.48,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3433,2012,ID,IA,6,Milled grain products and preparations and bakery products,0.31,3444.54,10520.48,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3434,2012,ID,IA,7,Other prepared foodstuffs and preparations,68.73,3444.54,10520.48,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3435,2017,ID,IA,2,Cereal grains and seed,66.89,3257.79,8454.35,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3436,2017,ID,IA,3,"Agricultural products (excl. feed, grains, and forage)",2.55,3257.79,8454.35,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3437,2017,ID,IA,5,"Meat, poultry, fish, seafood, and preparations",13.55,3257.79,8454.35,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3438,2017,ID,IA,6,Milled grain products and preparations and bakery products,0.33,3257.79,8454.35,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3439,2017,ID,IA,7,Other prepared foodstuffs and preparations,73.76,3257.79,8454.35,Idaho,Iowa,34121,36441,1562500,1682100,48031,52284,2976000,3045600
3440,2012,TN,IA,4,"Animal feed, eggs, honey, other products of animal origin",4.7,1356.58,10520.48,Tennessee,Iowa,41114,44348,6277400,6538200,48031,52284,2976000,3045600
3441,2012,TN,IA,6,Milled grain products and preparations and bakery products,5.1,1356.58,10520.48,Tennessee,Iowa,41114,44348,6277400,6538200,48031,52284,2976000,3045600
3442,2012,TN,IA,7,Other prepared foodstuffs and preparations,85.17,1356.58,10520.48,Tennessee,Iowa,41114,44348,6277400,6538200,48031,52284,2976000,3045600
3443,2017,TN,IA,4,"Animal feed, eggs, honey, other products of animal origin",5.18,1247.1,8454.35,Tennessee,Iowa,41114,44348,6277400,6538200,48031,52284,2976000,3045600
3444,2017,TN,IA,6,Milled grain products and preparations and bakery products,4.87,1247.1,8454.35,Tennessee,Iowa,41114,44348,6277400,6538200,48031,52284,2976000,3045600
3445,2017,TN,IA,7,Other prepared foodstuffs and preparations,81.15,1247.1,8454.35,Tennessee,Iowa,41114,44348,6277400,6538200,48031,52284,2976000,3045600
3446,2012,OK,IA,1,Animals & fish (live),4.14,3057.46,10520.48,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3447,2012,OK,IA,4,"Animal feed, eggs, honey, other products of animal origin",14.59,3057.46,10520.48,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3448,2012,OK,IA,5,"Meat, poultry, fish, seafood, and preparations",10.25,3057.46,10520.48,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3449,2012,OK,IA,6,Milled grain products and preparations and bakery products,1.03,3057.46,10520.48,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3450,2012,OK,IA,7,Other prepared foodstuffs and preparations,42.29,3057.46,10520.48,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3451,2017,OK,IA,1,Animals & fish (live),4.49,2712.81,8454.35,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3452,2017,OK,IA,4,"Animal feed, eggs, honey, other products of animal origin",16.06,2712.81,8454.35,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3453,2017,OK,IA,5,"Meat, poultry, fish, seafood, and preparations",10.42,2712.81,8454.35,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3454,2017,OK,IA,6,Milled grain products and preparations and bakery products,1.0,2712.81,8454.35,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3455,2017,OK,IA,7,Other prepared foodstuffs and preparations,40.81,2712.81,8454.35,Oklahoma,Iowa,41880,44535,3689500,3803700,48031,52284,2976000,3045600
3456,2012,ME,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.37,828.62,10520.48,Maine,Iowa,37727,39521,1292600,1300200,48031,52284,2976000,3045600
3457,2012,ME,IA,4,"Animal feed, eggs, honey, other products of animal origin",0.64,828.62,10520.48,Maine,Iowa,37727,39521,1292600,1300200,48031,52284,2976000,3045600
3458,2017,ME,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.38,832.01,8454.35,Maine,Iowa,37727,39521,1292600,1300200,48031,52284,2976000,3045600
3459,2017,ME,IA,4,"Animal feed, eggs, honey, other products of animal origin",0.7,832.01,8454.35,Maine,Iowa,37727,39521,1292600,1300200,48031,52284,2976000,3045600
3460,2012,NH,IA,7,Other prepared foodstuffs and preparations,4.43,221.86,10520.48,New Hampshire,Iowa,48661,52509,1280100,1297000,48031,52284,2976000,3045600
3461,2017,NH,IA,7,Other prepared foodstuffs and preparations,4.44,213.4,8454.35,New Hampshire,Iowa,48661,52509,1280100,1297000,48031,52284,2976000,3045600
3462,2012,FL,IA,3,"Agricultural products (excl. feed, grains, and forage)",10.02,6682.81,10520.48,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3463,2012,FL,IA,4,"Animal feed, eggs, honey, other products of animal origin",0.0,6682.81,10520.48,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3464,2012,FL,IA,5,"Meat, poultry, fish, seafood, and preparations",0.62,6682.81,10520.48,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3465,2012,FL,IA,6,Milled grain products and preparations and bakery products,2.37,6682.81,10520.48,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3466,2012,FL,IA,7,Other prepared foodstuffs and preparations,46.73,6682.81,10520.48,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3467,2017,FL,IA,3,"Agricultural products (excl. feed, grains, and forage)",9.37,6355.29,8454.35,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3468,2017,FL,IA,4,"Animal feed, eggs, honey, other products of animal origin",0.0,6355.29,8454.35,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3469,2017,FL,IA,5,"Meat, poultry, fish, seafood, and preparations",0.71,6355.29,8454.35,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3470,2017,FL,IA,6,Milled grain products and preparations and bakery products,2.58,6355.29,8454.35,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3471,2017,FL,IA,7,Other prepared foodstuffs and preparations,50.7,6355.29,8454.35,Florida,Iowa,37711,39842,18876900,20532300,48031,52284,2976000,3045600
3472,2012,NJ,IA,3,"Agricultural products (excl. feed, grains, and forage)",47.26,824.36,10520.48,New Jersey,Iowa,55106,56776,8685500,8823900,48031,52284,2976000,3045600
3473,2012,NJ,IA,4,"Animal feed, eggs, honey, other products of animal origin",4.0,824.36,10520.48,New Jersey,Iowa,55106,56776,8685500,8823900,48031,52284,2976000,3045600
3474,2012,NJ,IA,6,Milled grain products and preparations and bakery products,33.36,824.36,10520.48,New Jersey,Iowa,55106,56776,8685500,8823900,48031,52284,2976000,3045600
3475,2012,NJ,IA,7,Other prepared foodstuffs and preparations,207.26,824.36,10520.48,New Jersey,Iowa,55106,56776,8685500,8823900,48031,52284,2976000,3045600
3476,2017,NJ,IA,3,"Agricultural products (excl. feed, grains, and forage)",49.21,795.91,8454.35,New Jersey,Iowa,55106,56776,8685500,8823900,48031,52284,2976000,3045600
3477,2017,NJ,IA,4,"Animal feed, eggs, honey, other products of animal origin",4.4,795.91,8454.35,New Jersey,Iowa,55106,56776,8685500,8823900,48031,52284,2976000,3045600
3478,2017,NJ,IA,6,Milled grain products and preparations and bakery products,36.68,795.91,8454.35,New Jersey,Iowa,55106,56776,8685500,8823900,48031,52284,2976000,3045600
3479,2017,NJ,IA,7,Other prepared foodstuffs and preparations,227.29,795.91,8454.35,New Jersey,Iowa,55106,56776,8685500,8823900,48031,52284,2976000,3045600
3480,2012,NV,IA,6,Milled grain products and preparations and bakery products,16.75,294.82,10520.48,Nevada,Iowa,43384,44812,2710900,2946600,48031,52284,2976000,3045600
3481,2017,NV,IA,6,Milled grain products and preparations and bakery products,18.31,286.43,8454.35,Nevada,Iowa,43384,44812,2710900,2946600,48031,52284,2976000,3045600
3482,2012,UT,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.27,718.31,10520.48,Utah,Iowa,41952,45493,2801700,3047400,48031,52284,2976000,3045600
3483,2012,UT,IA,4,"Animal feed, eggs, honey, other products of animal origin",16.41,718.31,10520.48,Utah,Iowa,41952,45493,2801700,3047400,48031,52284,2976000,3045600
3484,2012,UT,IA,7,Other prepared foodstuffs and preparations,1.91,718.31,10520.48,Utah,Iowa,41952,45493,2801700,3047400,48031,52284,2976000,3045600
3485,2017,UT,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.27,833.72,8454.35,Utah,Iowa,41952,45493,2801700,3047400,48031,52284,2976000,3045600
3486,2017,UT,IA,4,"Animal feed, eggs, honey, other products of animal origin",18.05,833.72,8454.35,Utah,Iowa,41952,45493,2801700,3047400,48031,52284,2976000,3045600
3487,2017,UT,IA,7,Other prepared foodstuffs and preparations,1.94,833.72,8454.35,Utah,Iowa,41952,45493,2801700,3047400,48031,52284,2976000,3045600
3488,2012,IN,IA,2,Cereal grains and seed,115.13,4087.65,10520.48,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3489,2012,IN,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.0,4087.65,10520.48,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3490,2012,IN,IA,4,"Animal feed, eggs, honey, other products of animal origin",35.86,4087.65,10520.48,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3491,2012,IN,IA,5,"Meat, poultry, fish, seafood, and preparations",118.75,4087.65,10520.48,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3492,2012,IN,IA,6,Milled grain products and preparations and bakery products,9.22,4087.65,10520.48,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3493,2012,IN,IA,7,Other prepared foodstuffs and preparations,110.89,4087.65,10520.48,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3494,2017,IN,IA,2,Cereal grains and seed,177.8,3920.12,8454.35,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3495,2017,IN,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.0,3920.12,8454.35,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3496,2017,IN,IA,4,"Animal feed, eggs, honey, other products of animal origin",39.45,3920.12,8454.35,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3497,2017,IN,IA,5,"Meat, poultry, fish, seafood, and preparations",136.13,3920.12,8454.35,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3498,2017,IN,IA,6,Milled grain products and preparations and bakery products,10.06,3920.12,8454.35,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3499,2017,IN,IA,7,Other prepared foodstuffs and preparations,120.76,3920.12,8454.35,Indiana,Iowa,43077,46427,6338800,6459400,48031,52284,2976000,3045600
3500,2012,NY,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.28,2872.87,10520.48,New York,Iowa,62769,65220,19040100,19315700,48031,52284,2976000,3045600
3501,2012,NY,IA,5,"Meat, poultry, fish, seafood, and preparations",13.74,2872.87,10520.48,New York,Iowa,62769,65220,19040100,19315700,48031,52284,2976000,3045600
3502,2012,NY,IA,6,Milled grain products and preparations and bakery products,64.35,2872.87,10520.48,New York,Iowa,62769,65220,19040100,19315700,48031,52284,2976000,3045600
3503,2012,NY,IA,7,Other prepared foodstuffs and preparations,187.01,2872.87,10520.48,New York,Iowa,62769,65220,19040100,19315700,48031,52284,2976000,3045600
3504,2017,NY,IA,3,"Agricultural products (excl. feed, grains, and forage)",0.29,2785.53,8454.35,New York,Iowa,62769,65220,19040100,19315700,48031,52284,2976000,3045600
3505,2017,NY,IA,5,"Meat, poultry, fish, seafood, and preparations",15.53,2785.53,8454.35,New York,Iowa,62769,65220,19040100,19315700,48031,52284,2976000,3045600
3506,2017,NY,IA,6,Milled grain products and preparations and bakery products,69.27,2785.53,8454.35,New York,Iowa,62769,65220,19040100,19315700,48031,52284,2976000,3045600
3507,2017,NY,IA,7,Other prepared foodstuffs and preparations,200.75,2785.53,8454.35,New York,Iowa,62769,65220,19040100,19315700,48031,52284,2976000,3045600
3508,2012,CT,IA,2,Cereal grains and seed,0.32,409.33,10520.48,Connecticut,Iowa,63433,62633,3479300,3478700,48031,52284,2976000,3045600
3509,2012,CT,IA,3,"Agricultural products (excl. feed, grains, and forage)",28.0,409.33,10520.48,Connecticut,Iowa,63433,62633,3479300,3478700,48031,52284,2976000,3045600
3510,2012,CT,IA,6,Milled grain products and preparations and bakery products,14.37,409.33,10520.48,Connecticut,Iowa,63433,62633,3479300,3478700,48031,52284,2976000,3045600
3511,2012,CT,IA,7,Other prepared foodstuffs and preparations,7.5,409.33,10520.48,Connecticut,Iowa,63433,62633,3479300,3478700,48031,52284,2976000,3045600
3512,2017,CT,IA,2,Cereal grains and seed,0.31,346.0,8454.35,Connecticut,Iowa,63433,62633,3479300,3478700,48031,52284,2976000,3045600
3513,2017,CT,IA,3,"Agricultural products (excl. feed, grains, and forage)",29.17,346.0,8454.35,Connecticut,Iowa,63433,62633,3479300,3478700,48031,52284,2976000,3045600
3514,2017,CT,IA,6,Milled grain products and preparations and bakery products,14.0,346.0,8454.35,Connecticut,Iowa,63433,62633,3479300,3478700,48031,52284,2976000,3045600
3515,2017,CT,IA,7,Other prepared foodstuffs and preparations,7.28,346.0,8454.35,Connecticut,Iowa,63433,62633,3479300,3478700,48031,52284,2976000,3045600
3516,2012,MN,IA,1,Animals & fish (live),876.76,8746.51,10520.48,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3517,2012,MN,IA,2,Cereal grains and seed,3258.62,8746.51,10520.48,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3518,2012,MN,IA,3,"Agricultural products (excl. feed, grains, and forage)",699.61,8746.51,10520.48,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3519,2012,MN,IA,4,"Animal feed, eggs, honey, other products of animal origin",227.48,8746.51,10520.48,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3520,2012,MN,IA,5,"Meat, poultry, fish, seafood, and preparations",1111.11,8746.51,10520.48,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3521,2012,MN,IA,6,Milled grain products and preparations and bakery products,94.13,8746.51,10520.48,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3522,2012,MN,IA,7,Other prepared foodstuffs and preparations,759.23,8746.51,10520.48,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3523,2017,MN,IA,1,Animals & fish (live),929.8,5676.11,8454.35,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3524,2017,MN,IA,2,Cereal grains and seed,3492.04,5676.11,8454.35,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3525,2017,MN,IA,3,"Agricultural products (excl. feed, grains, and forage)",768.95,5676.11,8454.35,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3526,2017,MN,IA,4,"Animal feed, eggs, honey, other products of animal origin",250.29,5676.11,8454.35,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3527,2017,MN,IA,5,"Meat, poultry, fish, seafood, and preparations",1185.58,5676.11,8454.35,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3528,2017,MN,IA,6,Milled grain products and preparations and bakery products,95.67,5676.11,8454.35,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3529,2017,MN,IA,7,Other prepared foodstuffs and preparations,769.51,5676.11,8454.35,Minnesota,Iowa,51297,54805,5256300,5446600,48031,52284,2976000,3045600
3530,2012,WY,IA,7,Other prepared foodstuffs and preparations,5.97,562.37,10520.48,Wyoming,Iowa,60794,61091,559000,563300,48031,52284,2976000,3045600
3531,2017,WY,IA,7,Other prepared foodstuffs and preparations,5.92,639.45,8454.35,Wyoming,Iowa,60794,61091,559000,563300,48031,52284,2976000,3045600
3532,2012,AL,IA,5,"Meat, poultry, fish, seafood, and preparations",54.05,1802.17,10520.48,Alabama,Iowa,36440,37508,4696000,4741400,48031,52284,2976000,3045600
3533,2012,AL,IA,7,Other prepared foodstuffs and preparations,5.31,1802.17,10520.48,Alabama,Iowa,36440,37508,4696000,4741400,48031,52284,2976000,3045600
3534,2017,AL,IA,5,"Meat, poultry, fish, seafood, and preparations",55.46,2308.42,8454.35,Alabama,Iowa,36440,37508,4696000,4741400,48031,52284,2976000,3045600
3535,2017,AL,IA,7,Other prepared foodstuffs and preparations,5.17,2308.42,8454.35,Alabama,Iowa,36440,37508,4696000,4741400,48031,52284,2976000,3045600
3536,2012,LA,IA,6,Milled grain products and preparations and bakery products,34.72,2101.69,10520.48,Louisiana,Iowa,45489,44372,4457000,4541500,48031,52284,2976000,3045600
3537,2012,LA,IA,7,Other prepared foodstuffs and preparations,14.43,2101.69,10520.48,Louisiana,Iowa,45489,44372,4457000,4541500,48031,52284,2976000,3045600
3538,2017,LA,IA,6,Milled grain products and preparations and bakery products,32.2,1703.0,8454.35,Louisiana,Iowa,45489,44372,4457000,4541500,48031,52284,2976000,3045600
