year,state_orig,state_dest,sctg2,sctg2_description,value,state_orig_gdp,state_dest_gdp,name_state_orig,name_state_dest
2012,VT,NH,1,Animals & fish (live),94.37,445.75,221.86,Vermont,New Hampshire
2012,NY,PA,1,Animals & fish (live),95.81,2872.87,3704.98,New York,Pennsylvania
2012,AL,NE,1,Animals & fish (live),98,1802.17,7575.09,Alabama,Nebraska
2012,AL,KS,1,Animals & fish (live),98.63,1802.17,5402.17,Alabama,Kansas
2012,IA,IL,1,Animals & fish (live),99.19,10520.48,5911.13,Iowa,Illinois
2012,GA,KS,1,Animals & fish (live),99.21,4205.78,5402.17,Georgia,Kansas
2012,OR,CA,1,Animals & fish (live),99.72,3690.43,34377.93,Oregon,California
2012,WV,PA,1,Animals & fish (live),104.02,264.57,3704.98,West Virginia,Pennsylvania
2012,OH,MI,1,Animals & fish (live),104.44,3762.89,3286.13,Ohio,Michigan
2012,MO,NE,1,Animals & fish (live),104.62,3341.06,7575.09,Missouri,Nebraska
2012,KY,NE,1,Animals & fish (live),104.63,2112.13,7575.09,Kentucky,Nebraska
2012,TX,OK,1,Animals & fish (live),109.17,8217.54,3057.46,Texas,Oklahoma
2012,KY,OH,1,Animals & fish (live),111.4,2112.13,3762.89,Kentucky,Ohio
2012,VA,MD,1,Animals & fish (live),112.07,1680.19,1043.96,Virginia,Maryland
2012,OH,IL,1,Animals & fish (live),115.89,3762.89,5911.13,Ohio,Illinois
2012,CA,NV,1,Animals & fish (live),122.72,34377.93,294.82,California,Nevada
2012,NC,GA,1,Animals & fish (live),122.76,4602.34,4205.78,North Carolina,Georgia
2012,DE,MD,1,Animals & fish (live),123.9,417,1043.96,Delaware,Maryland
2012,AR,TX,1,Animals & fish (live),124.5,2573.44,8217.54,Arkansas,Texas
2012,MS,KS,1,Animals & fish (live),125.02,1902.13,5402.17,Mississippi,Kansas
2012,AL,GA,1,Animals & fish (live),131.74,1802.17,4205.78,Alabama,Georgia
2012,OH,WV,1,Animals & fish (live),134,3762.89,264.57,Ohio,West Virginia
2012,KS,AR,1,Animals & fish (live),146.73,5402.17,2573.44,Kansas,Arkansas
2012,FL,OK,1,Animals & fish (live),148.36,6682.81,3057.46,Florida,Oklahoma
2012,UT,WY,1,Animals & fish (live),155.21,718.31,562.37,Utah,Wyoming
2012,TN,KY,1,Animals & fish (live),162.57,1356.58,2112.13,Tennessee,Kentucky
2012,OH,IN,1,Animals & fish (live),167.58,3762.89,4087.65,Ohio,Indiana
2012,SD,NE,1,Animals & fish (live),168.63,4278.56,7575.09,South Dakota,Nebraska
2012,PA,NJ,1,Animals & fish (live),173.54,3704.98,824.36,Pennsylvania,New Jersey
2012,NE,IA,1,Animals & fish (live),175.16,7575.09,10520.48,Nebraska,Iowa
2012,NE,SD,1,Animals & fish (live),175.75,7575.09,4278.56,Nebraska,South Dakota
2012,IN,OH,1,Animals & fish (live),186.03,4087.65,3762.89,Indiana,Ohio
2012,AL,MS,1,Animals & fish (live),191.89,1802.17,1902.13,Alabama,Mississippi
2012,FL,NM,1,Animals & fish (live),196,6682.81,1416.47,Florida,New Mexico
2012,KY,TX,1,Animals & fish (live),196.74,2112.13,8217.54,Kentucky,Texas
2012,NC,KY,1,Animals & fish (live),202.27,4602.34,2112.13,North Carolina,Kentucky
2012,TN,GA,1,Animals & fish (live),206.81,1356.58,4205.78,Tennessee,Georgia
2012,SD,ND,1,Animals & fish (live),214,4278.56,4959.31,South Dakota,North Dakota
2012,TN,OK,1,Animals & fish (live),218.07,1356.58,3057.46,Tennessee,Oklahoma
2012,AL,TX,1,Animals & fish (live),227.18,1802.17,8217.54,Alabama,Texas
2012,KS,OK,1,Animals & fish (live),231.25,5402.17,3057.46,Kansas,Oklahoma
2012,MO,IL,1,Animals & fish (live),238.01,3341.06,5911.13,Missouri,Illinois
2012,PA,MD,1,Animals & fish (live),244.55,3704.98,1043.96,Pennsylvania,Maryland
2012,IN,IL,1,Animals & fish (live),248.62,4087.65,5911.13,Indiana,Illinois
2012,NC,WV,1,Animals & fish (live),251.97,4602.34,264.57,North Carolina,West Virginia
2012,ND,SD,1,Animals & fish (live),257.94,4959.31,4278.56,North Dakota,South Dakota
2012,VA,TN,1,Animals & fish (live),261.59,1680.19,1356.58,Virginia,Tennessee
2012,NE,CO,1,Animals & fish (live),263.1,7575.09,2559.74,Nebraska,Colorado
2012,WI,IL,1,Animals & fish (live),273.89,4945.86,5911.13,Wisconsin,Illinois
2012,IN,KY,1,Animals & fish (live),281.62,4087.65,2112.13,Indiana,Kentucky
2012,UT,CO,1,Animals & fish (live),296.99,718.31,2559.74,Utah,Colorado
2012,NM,TX,1,Animals & fish (live),297.86,1416.47,8217.54,New Mexico,Texas
2012,LA,MS,1,Animals & fish (live),313.6,2101.69,1902.13,Louisiana,Mississippi
2012,MO,IA,1,Animals & fish (live),321.25,3341.06,10520.48,Missouri,Iowa
2012,OH,PA,1,Animals & fish (live),326.71,3762.89,3704.98,Ohio,Pennsylvania
2012,LA,AR,1,Animals & fish (live),336.67,2101.69,2573.44,Louisiana,Arkansas
2012,TN,AL,1,Animals & fish (live),349.56,1356.58,1802.17,Tennessee,Alabama
2012,MD,VA,1,Animals & fish (live),350.34,1043.96,1680.19,Maryland,Virginia
2012,MD,PA,1,Animals & fish (live),350.91,1043.96,3704.98,Maryland,Pennsylvania
2012,MS,LA,1,Animals & fish (live),353.33,1902.13,2101.69,Mississippi,Louisiana
2012,MO,KS,1,Animals & fish (live),379.55,3341.06,5402.17,Missouri,Kansas
2012,IA,MN,1,Animals & fish (live),397.22,10520.48,8746.51,Iowa,Minnesota
2012,MO,AR,1,Animals & fish (live),461.63,3341.06,2573.44,Missouri,Arkansas
2012,OH,KY,1,Animals & fish (live),465.53,3762.89,2112.13,Ohio,Kentucky
2012,FL,TX,1,Animals & fish (live),489.29,6682.81,8217.54,Florida,Texas
2012,VA,NC,1,Animals & fish (live),513.59,1680.19,4602.34,Virginia,North Carolina
2012,PA,NY,1,Animals & fish (live),527.45,3704.98,2872.87,Pennsylvania,New York
2012,WY,CO,1,Animals & fish (live),530.85,562.37,2559.74,Wyoming,Colorado
2012,MS,AL,1,Animals & fish (live),549.14,1902.13,1802.17,Mississippi,Alabama
2012,MI,IN,1,Animals & fish (live),566.66,3286.13,4087.65,Michigan,Indiana
2012,MS,AR,1,Animals & fish (live),597.57,1902.13,2573.44,Mississippi,Arkansas
2012,WA,OR,1,Animals & fish (live),603.3,7291.21,3690.43,Washington,Oregon
2012,NC,TN,1,Animals & fish (live),609.27,4602.34,1356.58,North Carolina,Tennessee
2012,KY,IN,1,Animals & fish (live),644.77,2112.13,4087.65,Kentucky,Indiana
2012,KY,TN,1,Animals & fish (live),683.88,2112.13,1356.58,Kentucky,Tennessee
2012,FL,AL,1,Animals & fish (live),685.56,6682.81,1802.17,Florida,Alabama
2012,TN,KS,1,Animals & fish (live),688.18,1356.58,5402.17,Tennessee,Kansas
2012,OR,WA,1,Animals & fish (live),740.49,3690.43,7291.21,Oregon,Washington
2012,SC,GA,1,Animals & fish (live),746.52,1188.08,4205.78,South Carolina,Georgia
2012,KS,TX,1,Animals & fish (live),765.23,5402.17,8217.54,Kansas,Texas
2012,MN,SD,1,Animals & fish (live),790.57,8746.51,4278.56,Minnesota,South Dakota
2012,SC,NC,1,Animals & fish (live),823.74,1188.08,4602.34,South Carolina,North Carolina
2012,AZ,CA,1,Animals & fish (live),871.69,1903.86,34377.93,Arizona,California
2012,MN,IA,1,Animals & fish (live),876.76,8746.51,10520.48,Minnesota,Iowa
2012,CO,NE,1,Animals & fish (live),1015.81,2559.74,7575.09,Colorado,Nebraska
2012,OK,TX,1,Animals & fish (live),1092.06,3057.46,8217.54,Oklahoma,Texas
2012,NE,KS,1,Animals & fish (live),1312.83,7575.09,5402.17,Nebraska,Kansas
2012,NC,SC,1,Animals & fish (live),1379.74,4602.34,1188.08,North Carolina,South Carolina
2012,MN,WI,1,Animals & fish (live),1585.06,8746.51,4945.86,Minnesota,Wisconsin
2012,OK,KS,1,Animals & fish (live),1621.48,3057.46,5402.17,Oklahoma,Kansas
2012,MN,NE,1,Animals & fish (live),1637.05,8746.51,7575.09,Minnesota,Nebraska
2012,MT,ID,1,Animals & fish (live),1785.64,1834.38,3444.54,Montana,Idaho
2012,NC,VA,1,Animals & fish (live),2451.37,4602.34,1680.19,North Carolina,Virginia
2012,IA,NE,1,Animals & fish (live),3710.31,10520.48,7575.09,Iowa,Nebraska
2012,KS,NE,1,Animals & fish (live),4499.56,5402.17,7575.09,Kansas,Nebraska
2012,IA,IN,2,Cereal grains and seed,0,10520.48,4087.65,Iowa,Indiana
2012,KY,MN,2,Cereal grains and seed,0,2112.13,8746.51,Kentucky,Minnesota
2012,MD,KS,2,Cereal grains and seed,0,1043.96,5402.17,Maryland,Kansas
2012,MD,OH,2,Cereal grains and seed,0,1043.96,3762.89,Maryland,Ohio
2012,MI,CA,2,Cereal grains and seed,0,3286.13,34377.93,Michigan,California
2012,MI,FL,2,Cereal grains and seed,0,3286.13,6682.81,Michigan,Florida
2012,NE,OH,2,Cereal grains and seed,0,7575.09,3762.89,Nebraska,Ohio
2012,NY,OH,2,Cereal grains and seed,0,2872.87,3762.89,New York,Ohio
2012,NY,TX,2,Cereal grains and seed,0,2872.87,8217.54,New York,Texas
2012,PA,MA,2,Cereal grains and seed,0,3704.98,1009.57,Pennsylvania,Massachusetts
2012,VA,IA,2,Cereal grains and seed,0,1680.19,10520.48,Virginia,Iowa
2012,VA,IN,2,Cereal grains and seed,0,1680.19,4087.65,Virginia,Indiana
2012,VT,MA,2,Cereal grains and seed,0,445.75,1009.57,Vermont,Massachusetts
2012,CA,MA,2,Cereal grains and seed,0.01,34377.93,1009.57,California,Massachusetts
2012,CO,SD,2,Cereal grains and seed,0.01,2559.74,4278.56,Colorado,South Dakota
2012,DE,KS,2,Cereal grains and seed,0.01,417,5402.17,Delaware,Kansas
2012,DE,NE,2,Cereal grains and seed,0.01,417,7575.09,Delaware,Nebraska
2012,IA,FL,2,Cereal grains and seed,0.01,10520.48,6682.81,Iowa,Florida
2012,IL,KS,2,Cereal grains and seed,0.01,5911.13,5402.17,Illinois,Kansas
2012,IN,NJ,2,Cereal grains and seed,0.01,4087.65,824.36,Indiana,New Jersey
2012,MI,NY,2,Cereal grains and seed,0.01,3286.13,2872.87,Michigan,New York
2012,MN,NM,2,Cereal grains and seed,0.01,8746.51,1416.47,Minnesota,New Mexico
2012,NE,FL,2,Cereal grains and seed,0.01,7575.09,6682.81,Nebraska,Florida
2012,NY,IN,2,Cereal grains and seed,0.01,2872.87,4087.65,New York,Indiana
2012,VA,CT,2,Cereal grains and seed,0.01,1680.19,409.33,Virginia,Connecticut
2012,CO,AZ,2,Cereal grains and seed,0.02,2559.74,1903.86,Colorado,Arizona
2012,CT,MA,2,Cereal grains and seed,0.02,409.33,1009.57,Connecticut,Massachusetts
2012,LA,AL,2,Cereal grains and seed,0.02,2101.69,1802.17,Louisiana,Alabama
2012,RI,MA,2,Cereal grains and seed,0.03,102.54,1009.57,Rhode Island,Massachusetts
2012,MN,CO,2,Cereal grains and seed,0.04,8746.51,2559.74,Minnesota,Colorado
2012,TN,SC,2,Cereal grains and seed,0.04,1356.58,1188.08,Tennessee,South Carolina
2012,KY,VA,2,Cereal grains and seed,0.05,2112.13,1680.19,Kentucky,Virginia
2012,SC,LA,2,Cereal grains and seed,0.05,1188.08,2101.69,South Carolina,Louisiana
2012,NC,WI,2,Cereal grains and seed,0.06,4602.34,4945.86,North Carolina,Wisconsin
2012,NJ,NE,2,Cereal grains and seed,0.06,824.36,7575.09,New Jersey,Nebraska
2012,RI,VT,2,Cereal grains and seed,0.06,102.54,445.75,Rhode Island,Vermont
2012,WV,MD,2,Cereal grains and seed,0.06,264.57,1043.96,West Virginia,Maryland
2012,NC,NE,2,Cereal grains and seed,0.07,4602.34,7575.09,North Carolina,Nebraska
2012,UT,MO,2,Cereal grains and seed,0.07,718.31,3341.06,Utah,Missouri
2012,VA,WI,2,Cereal grains and seed,0.07,1680.19,4945.86,Virginia,Wisconsin
2012,NE,MA,2,Cereal grains and seed,0.08,7575.09,1009.57,Nebraska,Massachusetts
2012,NH,CT,2,Cereal grains and seed,0.08,221.86,409.33,New Hampshire,Connecticut
2012,UT,MS,2,Cereal grains and seed,0.08,718.31,1902.13,Utah,Mississippi
2012,PA,VT,2,Cereal grains and seed,0.1,3704.98,445.75,Pennsylvania,Vermont
2012,CO,NM,2,Cereal grains and seed,0.11,2559.74,1416.47,Colorado,New Mexico
2012,KY,NC,2,Cereal grains and seed,0.11,2112.13,4602.34,Kentucky,North Carolina
2012,MO,TN,2,Cereal grains and seed,0.11,3341.06,1356.58,Missouri,Tennessee
2012,OH,DE,2,Cereal grains and seed,0.12,3762.89,417,Ohio,Delaware
2012,RI,NY,2,Cereal grains and seed,0.12,102.54,2872.87,Rhode Island,New York
2012,TX,AL,2,Cereal grains and seed,0.12,8217.54,1802.17,Texas,Alabama
2012,TX,PA,2,Cereal grains and seed,0.12,8217.54,3704.98,Texas,Pennsylvania
2012,NE,VA,2,Cereal grains and seed,0.13,7575.09,1680.19,Nebraska,Virginia
2012,WV,PA,2,Cereal grains and seed,0.13,264.57,3704.98,West Virginia,Pennsylvania
2012,WV,VA,2,Cereal grains and seed,0.13,264.57,1680.19,West Virginia,Virginia
2012,DE,VA,2,Cereal grains and seed,0.14,417,1680.19,Delaware,Virginia
2012,MI,VT,2,Cereal grains and seed,0.14,3286.13,445.75,Michigan,Vermont
2012,MO,KY,2,Cereal grains and seed,0.15,3341.06,2112.13,Missouri,Kentucky
2012,NY,CA,2,Cereal grains and seed,0.15,2872.87,34377.93,New York,California
2012,NC,ID,2,Cereal grains and seed,0.16,4602.34,3444.54,North Carolina,Idaho
2012,OK,MS,2,Cereal grains and seed,0.16,3057.46,1902.13,Oklahoma,Mississippi
2012,CO,WY,2,Cereal grains and seed,0.21,2559.74,562.37,Colorado,Wyoming
2012,KS,MS,2,Cereal grains and seed,0.21,5402.17,1902.13,Kansas,Mississippi
2012,IN,CA,2,Cereal grains and seed,0.24,4087.65,34377.93,Indiana,California
2012,ND,MO,2,Cereal grains and seed,0.25,4959.31,3341.06,North Dakota,Missouri
2012,WA,UT,2,Cereal grains and seed,0.25,7291.21,718.31,Washington,Utah
2012,WA,MT,2,Cereal grains and seed,0.26,7291.21,1834.38,Washington,Montana
2012,CA,PA,2,Cereal grains and seed,0.27,34377.93,3704.98,California,Pennsylvania
2012,CA,WA,2,Cereal grains and seed,0.29,34377.93,7291.21,California,Washington
2012,MN,PA,2,Cereal grains and seed,0.29,8746.51,3704.98,Minnesota,Pennsylvania
2012,VT,PA,2,Cereal grains and seed,0.29,445.75,3704.98,Vermont,Pennsylvania
2012,AL,GA,2,Cereal grains and seed,0.3,1802.17,4205.78,Alabama,Georgia
2012,TX,MS,2,Cereal grains and seed,0.3,8217.54,1902.13,Texas,Mississippi
2012,MO,IN,2,Cereal grains and seed,0.31,3341.06,4087.65,Missouri,Indiana
2012,OH,MN,2,Cereal grains and seed,0.31,3762.89,8746.51,Ohio,Minnesota
2012,CT,IA,2,Cereal grains and seed,0.32,409.33,10520.48,Connecticut,Iowa
2012,FL,GA,2,Cereal grains and seed,0.36,6682.81,4205.78,Florida,Georgia
2012,MN,NJ,2,Cereal grains and seed,0.4,8746.51,824.36,Minnesota,New Jersey
2012,WA,CA,2,Cereal grains and seed,0.4,7291.21,34377.93,Washington,California
2012,NJ,MI,2,Cereal grains and seed,0.46,824.36,3286.13,New Jersey,Michigan
2012,VA,SC,2,Cereal grains and seed,0.49,1680.19,1188.08,Virginia,South Carolina
2012,NE,SC,2,Cereal grains and seed,0.52,7575.09,1188.08,Nebraska,South Carolina
2012,NC,DE,2,Cereal grains and seed,0.53,4602.34,417,North Carolina,Delaware
2012,SD,ID,2,Cereal grains and seed,0.54,4278.56,3444.54,South Dakota,Idaho
2012,NC,UT,2,Cereal grains and seed,0.55,4602.34,718.31,North Carolina,Utah
2012,ID,NV,2,Cereal grains and seed,0.57,3444.54,294.82,Idaho,Nevada
2012,CT,CA,2,Cereal grains and seed,0.58,409.33,34377.93,Connecticut,California
2012,MI,KS,2,Cereal grains and seed,0.62,3286.13,5402.17,Michigan,Kansas
2012,RI,CT,2,Cereal grains and seed,0.64,102.54,409.33,Rhode Island,Connecticut
2012,LA,FL,2,Cereal grains and seed,0.69,2101.69,6682.81,Louisiana,Florida
2012,MT,SD,2,Cereal grains and seed,0.71,1834.38,4278.56,Montana,South Dakota
2012,NJ,NV,2,Cereal grains and seed,0.72,824.36,294.82,New Jersey,Nevada
2012,WV,DE,2,Cereal grains and seed,0.75,264.57,417,West Virginia,Delaware
2012,UT,CA,2,Cereal grains and seed,0.78,718.31,34377.93,Utah,California
2012,PA,CT,2,Cereal grains and seed,0.79,3704.98,409.33,Pennsylvania,Connecticut
2012,DE,WV,2,Cereal grains and seed,0.83,417,264.57,Delaware,West Virginia
2012,NJ,TN,2,Cereal grains and seed,0.84,824.36,1356.58,New Jersey,Tennessee
2012,DE,NC,2,Cereal grains and seed,0.9,417,4602.34,Delaware,North Carolina
2012,DE,OH,2,Cereal grains and seed,0.92,417,3762.89,Delaware,Ohio
2012,WV,KY,2,Cereal grains and seed,0.92,264.57,2112.13,West Virginia,Kentucky
2012,ND,MI,2,Cereal grains and seed,0.93,4959.31,3286.13,North Dakota,Michigan
2012,UT,VT,2,Cereal grains and seed,0.94,718.31,445.75,Utah,Vermont
2012,TX,MN,2,Cereal grains and seed,1,8217.54,8746.51,Texas,Minnesota
2012,WA,ID,2,Cereal grains and seed,1,7291.21,3444.54,Washington,Idaho
2012,OK,IN,2,Cereal grains and seed,1.01,3057.46,4087.65,Oklahoma,Indiana
2012,ME,NY,2,Cereal grains and seed,1.03,828.62,2872.87,Maine,New York
2012,MI,NV,2,Cereal grains and seed,1.03,3286.13,294.82,Michigan,Nevada
2012,NC,OH,2,Cereal grains and seed,1.05,4602.34,3762.89,North Carolina,Ohio
2012,MA,NY,2,Cereal grains and seed,1.06,1009.57,2872.87,Massachusetts,New York
2012,NE,IN,2,Cereal grains and seed,1.06,7575.09,4087.65,Nebraska,Indiana
2012,DE,PA,2,Cereal grains and seed,1.07,417,3704.98,Delaware,Pennsylvania
2012,MA,VT,2,Cereal grains and seed,1.11,1009.57,445.75,Massachusetts,Vermont
2012,NJ,CT,2,Cereal grains and seed,1.11,824.36,409.33,New Jersey,Connecticut
2012,TX,TN,2,Cereal grains and seed,1.11,8217.54,1356.58,Texas,Tennessee
2012,IL,AR,2,Cereal grains and seed,1.14,5911.13,2573.44,Illinois,Arkansas
2012,MT,NV,2,Cereal grains and seed,1.15,1834.38,294.82,Montana,Nevada
2012,UT,NM,2,Cereal grains and seed,1.17,718.31,1416.47,Utah,New Mexico
2012,CA,FL,2,Cereal grains and seed,1.18,34377.93,6682.81,California,Florida
2012,IN,MO,2,Cereal grains and seed,1.23,4087.65,3341.06,Indiana,Missouri
2012,IL,NC,2,Cereal grains and seed,1.28,5911.13,4602.34,Illinois,North Carolina
2012,CA,VA,2,Cereal grains and seed,1.29,34377.93,1680.19,California,Virginia
2012,NC,GA,2,Cereal grains and seed,1.3,4602.34,4205.78,North Carolina,Georgia
2012,NH,ME,2,Cereal grains and seed,1.31,221.86,828.62,New Hampshire,Maine
2012,TX,NE,2,Cereal grains and seed,1.31,8217.54,7575.09,Texas,Nebraska
2012,NH,MA,2,Cereal grains and seed,1.32,221.86,1009.57,New Hampshire,Massachusetts
2012,NE,CT,2,Cereal grains and seed,1.35,7575.09,409.33,Nebraska,Connecticut
2012,WV,OH,2,Cereal grains and seed,1.35,264.57,3762.89,West Virginia,Ohio
2012,CT,RI,2,Cereal grains and seed,1.39,409.33,102.54,Connecticut,Rhode Island
2012,ID,TN,2,Cereal grains and seed,1.4,3444.54,1356.58,Idaho,Tennessee
2012,ID,MI,2,Cereal grains and seed,1.46,3444.54,3286.13,Idaho,Michigan
2012,OK,MO,2,Cereal grains and seed,1.46,3057.46,3341.06,Oklahoma,Missouri
2012,AL,LA,2,Cereal grains and seed,1.52,1802.17,2101.69,Alabama,Louisiana
2012,ID,MN,2,Cereal grains and seed,1.54,3444.54,8746.51,Idaho,Minnesota
2012,CA,OK,2,Cereal grains and seed,1.56,34377.93,3057.46,California,Oklahoma
2012,OH,MO,2,Cereal grains and seed,1.68,3762.89,3341.06,Ohio,Missouri
2012,SC,AL,2,Cereal grains and seed,1.7,1188.08,1802.17,South Carolina,Alabama
2012,LA,MN,2,Cereal grains and seed,1.71,2101.69,8746.51,Louisiana,Minnesota
2012,TX,MI,2,Cereal grains and seed,1.76,8217.54,3286.13,Texas,Michigan
2012,GA,TN,2,Cereal grains and seed,1.78,4205.78,1356.58,Georgia,Tennessee
2012,ID,OH,2,Cereal grains and seed,1.79,3444.54,3762.89,Idaho,Ohio
2012,WY,ND,2,Cereal grains and seed,1.82,562.37,4959.31,Wyoming,North Dakota
2012,VT,NH,2,Cereal grains and seed,1.83,445.75,221.86,Vermont,New Hampshire
2012,TX,NY,2,Cereal grains and seed,1.89,8217.54,2872.87,Texas,New York
2012,CT,PA,2,Cereal grains and seed,1.91,409.33,3704.98,Connecticut,Pennsylvania
2012,TN,MO,2,Cereal grains and seed,1.96,1356.58,3341.06,Tennessee,Missouri
2012,TX,CO,2,Cereal grains and seed,1.98,8217.54,2559.74,Texas,Colorado
2012,KS,IA,2,Cereal grains and seed,2.1,5402.17,10520.48,Kansas,Iowa
2012,NE,WI,2,Cereal grains and seed,2.1,7575.09,4945.86,Nebraska,Wisconsin
2012,OH,FL,2,Cereal grains and seed,2.12,3762.89,6682.81,Ohio,Florida
2012,PA,VA,2,Cereal grains and seed,2.15,3704.98,1680.19,Pennsylvania,Virginia
2012,TN,VA,2,Cereal grains and seed,2.21,1356.58,1680.19,Tennessee,Virginia
2012,ND,ID,2,Cereal grains and seed,2.35,4959.31,3444.54,North Dakota,Idaho
2012,NH,VT,2,Cereal grains and seed,2.36,221.86,445.75,New Hampshire,Vermont
2012,MD,NC,2,Cereal grains and seed,2.4,1043.96,4602.34,Maryland,North Carolina
2012,CT,ND,2,Cereal grains and seed,2.61,409.33,4959.31,Connecticut,North Dakota
2012,SC,VA,2,Cereal grains and seed,2.68,1188.08,1680.19,South Carolina,Virginia
2012,ND,AL,2,Cereal grains and seed,2.69,4959.31,1802.17,North Dakota,Alabama
2012,CO,OK,2,Cereal grains and seed,2.8,2559.74,3057.46,Colorado,Oklahoma
2012,CO,IL,2,Cereal grains and seed,2.83,2559.74,5911.13,Colorado,Illinois
2012,WY,ID,2,Cereal grains and seed,2.89,562.37,3444.54,Wyoming,Idaho
2012,CA,IA,2,Cereal grains and seed,2.93,34377.93,10520.48,California,Iowa
2012,NE,ND,2,Cereal grains and seed,3,7575.09,4959.31,Nebraska,North Dakota
2012,OK,NE,2,Cereal grains and seed,3,3057.46,7575.09,Oklahoma,Nebraska
2012,WY,WA,2,Cereal grains and seed,3.04,562.37,7291.21,Wyoming,Washington
2012,NE,MI,2,Cereal grains and seed,3.09,7575.09,3286.13,Nebraska,Michigan
2012,OH,LA,2,Cereal grains and seed,3.09,3762.89,2101.69,Ohio,Louisiana
2012,TX,AZ,2,Cereal grains and seed,3.09,8217.54,1903.86,Texas,Arizona
2012,NC,MN,2,Cereal grains and seed,3.1,4602.34,8746.51,North Carolina,Minnesota
2012,CO,TX,2,Cereal grains and seed,3.17,2559.74,8217.54,Colorado,Texas
2012,NE,AZ,2,Cereal grains and seed,3.17,7575.09,1903.86,Nebraska,Arizona
2012,OH,MD,2,Cereal grains and seed,3.2,3762.89,1043.96,Ohio,Maryland
2012,NJ,CA,2,Cereal grains and seed,3.27,824.36,34377.93,New Jersey,California
2012,NE,NY,2,Cereal grains and seed,3.3,7575.09,2872.87,Nebraska,New York
2012,AZ,CA,2,Cereal grains and seed,3.81,1903.86,34377.93,Arizona,California
2012,NC,NJ,2,Cereal grains and seed,3.82,4602.34,824.36,North Carolina,New Jersey
2012,AL,TN,2,Cereal grains and seed,3.94,1802.17,1356.58,Alabama,Tennessee
2012,TX,MO,2,Cereal grains and seed,3.98,8217.54,3341.06,Texas,Missouri
2012,OH,WV,2,Cereal grains and seed,4.06,3762.89,264.57,Ohio,West Virginia
2012,CO,UT,2,Cereal grains and seed,4.08,2559.74,718.31,Colorado,Utah
2012,KY,GA,2,Cereal grains and seed,4.1,2112.13,4205.78,Kentucky,Georgia
2012,MN,NV,2,Cereal grains and seed,4.15,8746.51,294.82,Minnesota,Nevada
2012,AL,MS,2,Cereal grains and seed,4.23,1802.17,1902.13,Alabama,Mississippi
2012,OK,SD,2,Cereal grains and seed,4.33,3057.46,4278.56,Oklahoma,South Dakota
2012,OH,AL,2,Cereal grains and seed,4.34,3762.89,1802.17,Ohio,Alabama
2012,WI,MI,2,Cereal grains and seed,4.46,4945.86,3286.13,Wisconsin,Michigan
2012,IA,TX,2,Cereal grains and seed,4.56,10520.48,8217.54,Iowa,Texas
